date,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2011-01-16,02:00:00,1,0,0,1,10.66,14.395,56,6.0032,16.0
2011-01-16,03:00:00,1,0,0,1,9.02,13.635,69,0.0,15.0
2011-01-16,04:00:00,1,0,0,1,10.66,12.88,56,11.0014,1.0
2011-01-16,05:00:00,1,0,0,2,10.66,12.88,56,11.0014,2.0
2011-01-16,06:00:00,1,0,0,2,10.66,12.88,56,11.0014,1.0
2011-01-16,07:00:00,1,0,0,2,9.84,10.605,56,19.9995,3.0
2011-01-16,08:00:00,1,0,0,1,9.02,10.605,55,19.0012,18.0
2011-01-16,09:00:00,1,0,0,1,9.02,10.605,51,16.9979,32.0
2011-01-16,10:00:00,1,0,0,1,9.02,10.605,51,19.0012,79.0
2011-01-16,11:00:00,1,0,0,1,9.84,11.365,44,16.9979,93.0
2011-01-16,12:00:00,1,0,0,1,9.84,10.605,41,19.0012,104.0
2011-01-16,13:00:00,1,0,0,1,10.66,11.365,35,19.9995,118.0
2011-01-16,14:00:00,1,0,0,1,11.48,13.635,36,16.9979,91.0
2011-01-16,15:00:00,1,0,0,1,10.66,12.12,38,16.9979,113.0
2011-01-16,16:00:00,1,0,0,1,9.84,11.365,38,15.0013,99.0
2011-01-16,17:00:00,1,0,0,1,9.02,10.605,37,16.9979,105.0
2011-01-16,18:00:00,1,0,0,1,8.2,10.605,40,11.0014,67.0
2011-01-16,19:00:00,1,0,0,1,7.38,9.85,47,8.9981,61.0
2011-01-16,20:00:00,1,0,0,1,7.38,9.85,47,11.0014,57.0
2011-01-16,21:00:00,1,0,0,1,7.38,9.85,51,11.0014,28.0
2011-01-16,22:00:00,1,0,0,2,8.2,10.605,49,8.9981,21.0
2011-01-16,23:00:00,1,0,0,2,8.2,11.365,40,7.0015,18.0
2011-01-17,00:00:00,1,1,0,2,8.2,9.85,47,15.0013,17.0
2011-01-17,01:00:00,1,1,0,2,8.2,9.85,44,12.998,16.0
2011-01-17,02:00:00,1,1,0,2,7.38,8.335,43,16.9979,8.0
2011-01-17,03:00:00,1,1,0,2,7.38,9.09,43,12.998,2.0
2011-01-17,04:00:00,1,1,0,2,7.38,9.85,43,8.9981,3.0
2011-01-17,05:00:00,1,1,0,2,7.38,9.85,43,11.0014,1.0
2011-01-17,06:00:00,1,1,0,2,7.38,9.09,43,12.998,5.0
2011-01-17,07:00:00,1,1,0,2,6.56,9.09,50,8.9981,13.0
2011-01-17,08:00:00,1,1,0,2,6.56,7.575,47,15.0013,33.0
2011-01-17,09:00:00,1,1,0,2,6.56,7.575,47,15.0013,47.0
2011-01-17,10:00:00,1,1,0,2,6.56,7.575,50,16.9979,57.0
2011-01-17,11:00:00,1,1,0,2,6.56,7.575,55,12.998,64.0
2011-01-17,12:00:00,1,1,0,2,7.38,9.85,47,8.9981,80.0
2011-01-17,13:00:00,1,1,0,2,7.38,9.85,47,8.9981,93.0
2011-01-17,14:00:00,1,1,0,2,7.38,10.605,43,7.0015,86.0
2011-01-17,15:00:00,1,1,0,2,8.2,10.605,47,11.0014,93.0
2011-01-17,16:00:00,1,1,0,2,8.2,10.605,47,11.0014,82.0
2011-01-17,17:00:00,1,1,0,1,8.2,9.85,51,12.998,71.0
2011-01-17,18:00:00,1,1,0,2,7.38,8.335,55,16.9979,92.0
2011-01-17,19:00:00,1,1,0,3,7.38,9.09,59,12.998,60.0
2011-01-17,20:00:00,1,1,0,3,6.56,7.575,80,12.998,33.0
2011-01-17,21:00:00,1,1,0,3,6.56,7.575,80,12.998,27.0
2011-01-17,22:00:00,1,1,0,3,5.74,6.06,93,16.9979,13.0
2011-01-17,23:00:00,1,1,0,3,6.56,6.82,86,19.0012,4.0
2011-01-18,12:00:00,1,0,1,2,8.2,9.09,86,22.0028,3.0
2011-01-18,13:00:00,1,0,1,2,8.2,9.85,86,15.0013,22.0
2011-01-18,14:00:00,1,0,1,2,9.02,11.365,80,11.0014,28.0
2011-01-18,15:00:00,1,0,1,2,9.02,11.365,87,11.0014,35.0
2011-01-18,16:00:00,1,0,1,2,9.02,11.365,87,12.998,61.0
2011-01-18,17:00:00,1,0,1,2,9.02,11.365,82,12.998,125.0
2011-01-18,18:00:00,1,0,1,2,9.02,11.365,80,11.0014,133.0
2011-01-18,19:00:00,1,0,1,2,9.02,11.365,80,8.9981,99.0
2011-01-18,20:00:00,1,0,1,2,9.02,13.635,87,0.0,83.0
2011-01-18,21:00:00,1,0,1,2,9.02,12.12,93,7.0015,41.0
2011-01-18,22:00:00,1,0,1,2,9.02,12.88,93,6.0032,33.0
2011-01-18,23:00:00,1,0,1,2,9.02,13.635,93,0.0,20.0
2011-01-19,00:00:00,1,0,1,2,9.02,13.635,93,0.0,3.0
2011-01-19,01:00:00,1,0,1,3,9.02,11.365,93,8.9981,7.0
2011-01-19,02:00:00,1,0,1,3,9.02,11.365,93,8.9981,3.0
2011-01-19,04:00:00,1,0,1,3,9.02,11.365,93,8.9981,2.0
2011-01-19,05:00:00,1,0,1,2,9.02,12.88,93,6.0032,7.0
2011-01-19,06:00:00,1,0,1,2,9.02,12.88,93,6.0032,32.0
2011-01-19,07:00:00,1,0,1,2,9.84,12.88,92,7.0015,90.0
2011-01-19,08:00:00,1,0,1,2,9.84,12.88,93,7.0015,197.0
2011-01-19,09:00:00,1,0,1,2,9.84,12.88,93,7.0015,109.0
2011-01-19,10:00:00,1,0,1,2,10.66,13.635,93,8.9981,47.0
2011-01-19,11:00:00,1,0,1,2,11.48,15.15,87,6.0032,52.0
2011-01-19,12:00:00,1,0,1,2,12.3,15.91,81,6.0032,70.0
2011-01-19,13:00:00,1,0,1,1,16.4,20.455,62,19.0012,78.0
2011-01-19,14:00:00,1,0,1,1,16.4,20.455,58,16.9979,75.0
2011-01-19,15:00:00,1,0,1,1,16.4,20.455,54,19.0012,82.0
2011-01-19,16:00:00,1,0,1,1,15.58,19.695,58,26.0027,104.0
2011-01-19,17:00:00,1,0,1,1,14.76,16.665,57,22.0028,197.0
2011-01-19,18:00:00,1,0,1,1,13.94,15.91,61,19.0012,161.0
2011-01-19,19:00:00,1,0,1,1,13.12,14.395,57,27.9993,112.0
2011-01-19,20:00:00,1,0,1,1,13.12,15.15,49,19.9995,76.0
2011-01-19,21:00:00,1,0,1,1,13.12,14.395,49,27.9993,59.0
2011-01-19,22:00:00,1,0,1,1,12.3,15.15,52,11.0014,59.0
2011-01-19,23:00:00,1,0,1,1,12.3,13.635,52,31.0009,28.0
2011-01-20,00:00:00,1,0,1,1,10.66,11.365,56,26.0027,11.871507
2011-01-20,01:00:00,1,0,1,1,10.66,13.635,56,0.0,3.4626677
2011-01-20,02:00:00,1,0,1,1,10.66,13.635,56,0.0,2.3536205
2011-01-20,03:00:00,1,0,1,1,10.66,12.88,56,11.0014,2.1214972
2011-01-20,04:00:00,1,0,1,1,10.66,12.88,56,11.0014,2.385266
2011-01-20,05:00:00,1,0,1,1,9.84,11.365,60,15.0013,6.4692206
2011-01-20,06:00:00,1,0,1,1,9.02,10.605,60,15.0013,31.53193
2011-01-20,07:00:00,1,0,1,1,9.02,10.605,55,15.0013,75.06967
2011-01-20,08:00:00,1,0,1,1,9.02,10.605,55,19.0012,158.64485
2011-01-20,09:00:00,1,0,1,2,9.84,11.365,52,15.0013,107.31622
2011-01-20,10:00:00,1,0,1,1,10.66,11.365,48,19.9995,48.47768
2011-01-20,11:00:00,1,0,1,2,11.48,13.635,45,11.0014,47.239735
2011-01-20,12:00:00,1,0,1,2,12.3,16.665,42,0.0,64.16694
2011-01-20,13:00:00,1,0,1,2,11.48,14.395,45,7.0015,64.34323
2011-01-20,14:00:00,1,0,1,2,12.3,15.15,45,8.9981,55.90349
2011-01-20,15:00:00,1,0,1,2,13.12,15.91,45,12.998,67.34733
2011-01-20,16:00:00,1,0,1,2,12.3,15.15,49,8.9981,79.180786
2011-01-20,17:00:00,1,0,1,2,12.3,15.91,49,7.0015,140.89081
2011-01-20,18:00:00,1,0,1,2,10.66,12.88,56,12.998,142.62067
2011-01-20,19:00:00,1,0,1,1,10.66,11.365,56,22.0028,76.01177
2011-01-20,20:00:00,1,0,1,2,10.66,12.12,60,19.0012,70.459984
2011-01-20,21:00:00,1,0,1,2,9.84,11.365,60,16.9979,48.427097
2011-01-20,22:00:00,1,0,1,2,9.84,10.605,65,19.0012,33.82474
2011-01-20,23:00:00,1,0,1,2,9.84,10.605,65,22.0028,15.049187
2011-01-21,00:00:00,1,0,1,2,9.84,11.365,70,16.9979,10.6298065
2011-01-21,01:00:00,1,0,1,2,9.84,11.365,70,16.9979,3.3013577
2011-01-21,02:00:00,1,0,1,3,9.84,12.12,75,11.0014,2.2621965
2011-01-21,03:00:00,1,0,1,3,9.02,10.605,80,19.9995,2.101274
2011-01-21,04:00:00,1,0,1,2,9.02,12.88,87,6.0032,2.396787
2011-01-21,05:00:00,1,0,1,1,9.84,9.85,60,27.9993,6.4692206
2011-01-21,06:00:00,1,0,1,1,9.02,10.605,55,16.9979,31.53193
2011-01-21,07:00:00,1,0,1,1,8.2,9.09,51,19.0012,75.06967
2011-01-21,08:00:00,1,0,1,1,8.2,9.09,47,22.0028,158.64485
2011-01-21,09:00:00,1,0,1,1,8.2,9.09,51,23.9994,89.76466
2011-01-21,10:00:00,1,0,1,1,8.2,8.335,47,31.0009,48.47768
2011-01-21,11:00:00,1,0,1,1,9.02,9.09,41,31.0009,48.262627
2011-01-21,12:00:00,1,0,1,1,9.02,9.09,27,39.0007,62.553585
2011-01-21,13:00:00,1,0,1,1,8.2,7.575,21,39.0007,63.812653
2011-01-21,14:00:00,1,0,1,1,8.2,7.575,25,35.0008,56.665993
2011-01-21,15:00:00,1,0,1,1,6.56,6.06,26,30.0026,64.499435
2011-01-21,16:00:00,1,0,1,1,6.56,6.82,26,23.9994,66.161995
2011-01-21,17:00:00,1,0,1,1,5.74,6.06,28,23.9994,118.01099
2011-01-21,18:00:00,1,0,1,1,4.92,6.06,30,16.9979,119.32892
2011-01-21,19:00:00,1,0,1,1,4.92,5.305,30,22.0028,76.01177
2011-01-21,20:00:00,1,0,1,1,4.1,3.79,33,27.9993,67.15636
2011-01-21,21:00:00,1,0,1,1,3.28,3.79,38,19.0012,34.681984
2011-01-21,22:00:00,1,0,1,1,2.46,1.515,41,26.0027,37.457924
2011-01-21,23:00:00,1,0,1,1,2.46,2.275,38,22.0028,16.801167
2011-01-22,00:00:00,1,0,0,1,1.64,1.515,45,16.9979,12.094775
2011-01-22,01:00:00,1,0,0,2,1.64,0.0,41,26.0027,3.1806333
2011-01-22,02:00:00,1,0,0,2,1.64,1.515,41,16.9979,2.659552
2011-01-22,03:00:00,1,0,0,2,1.64,1.515,41,19.0012,2.2480524
2011-01-22,04:00:00,1,0,0,2,0.82,0.76,48,19.9995,3.1141498
2011-01-22,06:00:00,1,0,0,2,0.82,1.515,44,15.0013,34.932068
2011-01-22,07:00:00,1,0,0,1,0.82,0.76,44,19.0012,76.03044
2011-01-22,08:00:00,1,0,0,1,0.82,0.0,44,22.0028,158.80235
2011-01-22,09:00:00,1,0,0,1,1.64,1.515,41,16.9979,92.11589
2011-01-22,10:00:00,1,0,0,2,1.64,3.03,41,11.0014,49.05305
2011-01-22,11:00:00,1,0,0,2,2.46,3.79,38,8.9981,48.446785
2011-01-22,12:00:00,1,0,0,2,2.46,5.305,38,7.0015,65.86962
2011-01-22,13:00:00,1,0,0,1,3.28,8.335,35,0.0,64.50928
2011-01-22,14:00:00,1,0,0,1,4.1,6.82,33,7.0015,57.731464
2011-01-22,15:00:00,1,0,0,1,4.92,7.575,28,0.0,61.991806
2011-01-22,16:00:00,1,0,0,1,4.92,6.82,28,12.998,67.40628
2011-01-22,17:00:00,1,0,0,1,4.92,9.85,28,0.0,119.60001
2011-01-22,18:00:00,1,0,0,1,3.28,4.545,35,12.998,118.96219
2011-01-22,19:00:00,1,0,0,1,3.28,5.305,35,8.9981,76.40584
2011-01-22,20:00:00,1,0,0,1,2.46,3.79,45,11.0014,68.8541
2011-01-22,21:00:00,1,0,0,1,2.46,5.305,41,6.0032,35.334248
2011-01-22,22:00:00,1,0,0,1,2.46,7.575,49,0.0,38.037506
2011-01-22,23:00:00,1,0,0,1,1.64,3.79,57,7.0015,16.976885
2011-01-23,00:00:00,1,0,0,1,1.64,3.79,57,7.0015,12.094775
2011-01-23,01:00:00,1,0,0,1,1.64,3.79,57,7.0015,3.3633363
2011-01-23,02:00:00,1,0,0,1,0.82,3.03,62,8.9981,2.7488363
2011-01-23,03:00:00,1,0,0,1,0.82,3.03,62,8.9981,2.254762
2011-01-23,05:00:00,1,0,0,2,1.64,3.79,57,7.0015,7.0003633
2011-01-23,06:00:00,1,0,0,2,1.64,3.79,57,7.0015,34.932068
2011-01-23,07:00:00,1,0,0,1,3.28,5.305,58,11.0014,76.03044
2011-01-23,08:00:00,1,0,0,1,2.46,3.79,62,11.0014,158.80235
2011-01-23,09:00:00,1,0,0,1,4.1,3.79,54,23.9994,92.11589
2011-01-23,10:00:00,1,0,0,1,5.74,5.305,46,26.0027,49.645023
2011-01-23,11:00:00,1,0,0,1,5.74,6.82,43,15.0013,49.170307
2011-01-23,12:00:00,1,0,0,1,6.56,6.06,37,31.0009,63.791237
2011-01-23,13:00:00,1,0,0,1,5.74,5.305,33,26.0027,64.50928
2011-01-23,14:00:00,1,0,0,1,6.56,6.82,28,23.9994,57.731464
2011-01-23,15:00:00,1,0,0,1,6.56,6.82,28,23.9994,61.991806
2011-01-23,16:00:00,1,0,0,1,6.56,6.82,26,22.0028,67.40628
2011-01-23,17:00:00,1,0,0,1,5.74,5.305,26,26.0027,119.60001
2011-01-23,18:00:00,1,0,0,1,4.92,6.06,30,16.9979,118.96219
2011-01-23,19:00:00,1,0,0,1,4.92,6.06,30,19.0012,76.40584
2011-01-23,20:00:00,1,0,0,1,4.1,5.305,36,16.9979,68.8541
2011-01-23,21:00:00,1,0,0,1,4.1,5.305,36,12.998,35.334248
2011-01-23,22:00:00,1,0,0,1,3.28,4.545,38,12.998,38.037506
2011-01-23,23:00:00,1,0,0,1,2.46,3.03,41,15.0013,16.976885
2011-01-24,00:00:00,1,0,1,1,2.46,3.03,41,12.998,11.871507
2011-01-24,01:00:00,1,0,1,1,1.64,2.275,45,12.998,3.4626677
2011-01-24,03:00:00,1,0,1,1,1.64,1.515,45,16.9979,2.1214972
2011-01-24,04:00:00,1,0,1,1,0.82,3.03,48,8.9981,2.385266
2011-01-24,05:00:00,1,0,1,1,0.82,3.03,48,8.9981,6.4692206
2011-01-24,06:00:00,1,0,1,1,0.82,3.79,48,6.0032,31.53193
2011-01-24,07:00:00,1,0,1,1,0.82,6.06,48,0.0,75.06967
2011-01-24,08:00:00,1,0,1,1,1.64,6.82,49,0.0,158.64485
2011-01-24,09:00:00,1,0,1,1,2.46,7.575,41,0.0,89.76466
2011-01-24,10:00:00,1,0,1,1,4.1,6.82,42,0.0,48.47768
2011-01-24,11:00:00,1,0,1,1,4.1,6.06,46,8.9981,48.262627
2011-01-24,12:00:00,1,0,1,2,4.92,6.82,42,12.998,64.16694
2011-01-24,13:00:00,1,0,1,2,5.74,6.82,43,15.0013,64.34323
2011-01-24,14:00:00,1,0,1,2,5.74,6.82,46,15.0013,55.90349
2011-01-24,15:00:00,1,0,1,1,6.56,8.335,40,11.0014,64.499435
2011-01-24,16:00:00,1,0,1,1,6.56,7.575,47,16.9979,66.161995
2011-01-24,17:00:00,1,0,1,1,5.74,6.06,50,16.9979,118.01099
2011-01-24,18:00:00,1,0,1,1,5.74,6.82,59,12.998,119.32892
2011-01-24,19:00:00,1,0,1,1,5.74,7.575,54,11.0014,76.01177
2011-01-24,20:00:00,1,0,1,1,5.74,6.82,59,12.998,67.15636
2011-01-24,21:00:00,1,0,1,1,5.74,7.575,63,11.0014,34.681984
2011-01-24,22:00:00,1,0,1,2,5.74,6.82,63,15.0013,33.82474
2011-01-24,23:00:00,1,0,1,2,6.56,7.575,64,16.9979,15.049187
2011-01-25,00:00:00,1,0,1,2,6.56,6.82,69,19.0012,10.6298065
2011-01-25,01:00:00,1,0,1,2,6.56,8.335,69,11.0014,3.3013577
2011-01-25,02:00:00,1,0,1,1,6.56,7.575,69,15.0013,2.3536205
2011-01-25,04:00:00,1,0,1,1,5.74,8.335,74,7.0015,2.385266
2011-01-25,05:00:00,1,0,1,1,5.74,6.82,74,15.0013,6.4692206
2011-01-25,06:00:00,1,0,1,1,6.56,9.09,74,7.0015,31.53193
2011-01-25,07:00:00,1,0,1,1,6.56,7.575,74,15.0013,75.06967
2011-01-25,08:00:00,1,0,1,2,6.56,9.09,74,8.9981,193.85895
2011-01-25,09:00:00,1,0,1,2,8.2,11.365,64,6.0032,107.31622
2011-01-25,10:00:00,1,0,1,2,9.02,12.12,60,7.0015,47.584637
2011-01-25,11:00:00,1,0,1,2,9.84,12.12,60,8.9981,47.239735
2011-01-25,12:00:00,1,0,1,2,10.66,14.395,56,6.0032,64.16694
2011-01-25,13:00:00,1,0,1,2,10.66,13.635,56,8.9981,64.34323
2011-01-25,14:00:00,1,0,1,2,12.3,16.665,45,0.0,55.90349
2011-01-25,15:00:00,1,0,1,2,13.12,17.425,42,0.0,67.34733
2011-01-25,16:00:00,1,0,1,2,13.12,17.425,42,0.0,79.180786
2011-01-25,17:00:00,1,0,1,1,12.3,16.665,45,0.0,118.01099
2011-01-25,18:00:00,1,0,1,2,12.3,15.91,49,6.0032,142.62067
2011-01-25,19:00:00,1,0,1,2,10.66,12.88,65,11.0014,97.41215
2011-01-25,20:00:00,1,0,1,1,9.84,11.365,65,12.998,67.15636
2011-01-25,21:00:00,1,0,1,1,9.84,11.365,65,12.998,34.681984
2011-01-25,22:00:00,1,0,1,1,9.02,11.365,64,11.0014,37.457924
2011-01-25,23:00:00,1,0,1,2,9.02,11.365,64,11.0014,15.049187
2011-01-26,00:00:00,1,0,1,2,9.02,11.365,69,8.9981,10.6298065
2011-01-26,01:00:00,1,0,1,2,9.84,12.12,65,8.9981,3.3013577
2011-01-26,02:00:00,1,0,1,3,9.02,11.365,69,12.998,2.2621965
2011-01-26,05:00:00,1,0,1,3,8.2,9.09,86,19.0012,6.777292
2011-01-26,06:00:00,1,0,1,3,8.2,9.09,86,19.0012,34.047577
2011-01-26,07:00:00,1,0,1,3,9.02,10.605,87,19.9995,90.45119
2011-01-26,08:00:00,1,0,1,3,9.02,10.605,87,19.9995,193.85895
2011-01-26,09:00:00,1,0,1,3,9.02,10.605,87,19.9995,107.31622
2011-01-26,10:00:00,1,0,1,3,9.02,10.605,93,19.0012,47.584637
2011-01-26,11:00:00,1,0,1,3,9.02,9.85,93,22.0028,47.239735
2011-01-26,12:00:00,1,0,1,3,9.02,9.85,93,22.0028,64.16694
2011-01-26,13:00:00,1,0,1,3,9.02,9.85,93,22.0028,64.34323
2011-01-26,14:00:00,1,0,1,3,9.02,9.85,93,23.9994,55.90349
2011-01-26,15:00:00,1,0,1,3,9.02,9.09,93,31.0009,67.34733
2011-01-26,16:00:00,1,0,1,4,9.02,9.85,93,22.0028,79.180786
2011-01-26,17:00:00,1,0,1,3,8.2,9.09,93,23.9994,140.89081
2011-01-27,16:00:00,1,0,1,1,9.02,11.365,55,12.998,66.161995
2011-01-27,17:00:00,1,0,1,1,9.02,12.12,55,7.0015,118.01099
2011-01-27,18:00:00,1,0,1,1,8.2,11.365,69,6.0032,119.32892
2011-01-27,19:00:00,1,0,1,1,8.2,11.365,69,6.0032,76.01177
2011-01-27,20:00:00,1,0,1,1,7.38,10.605,74,6.0032,67.15636
2011-01-27,21:00:00,1,0,1,1,7.38,10.605,74,6.0032,34.681984
2011-01-27,22:00:00,1,0,1,1,7.38,10.605,74,6.0032,37.457924
2011-01-27,23:00:00,1,0,1,1,7.38,9.85,80,11.0014,16.801167
2011-01-28,00:00:00,1,0,1,2,8.2,10.605,75,8.9981,10.6298065
2011-01-28,01:00:00,1,0,1,2,8.2,10.605,75,8.9981,3.3013577
2011-01-28,02:00:00,1,0,1,2,8.2,10.605,75,11.0014,2.2621965
2011-01-28,03:00:00,1,0,1,2,8.2,11.365,75,7.0015,2.101274
2011-01-28,05:00:00,1,0,1,2,7.38,10.605,80,7.0015,6.777292
2011-01-28,06:00:00,1,0,1,2,7.38,9.85,80,8.9981,34.047577
2011-01-28,07:00:00,1,0,1,2,6.56,9.85,86,6.0032,90.45119
2011-01-28,08:00:00,1,0,1,2,6.56,9.85,86,6.0032,193.85895
2011-01-28,09:00:00,1,0,1,3,7.38,10.605,86,6.0032,107.31622
2011-01-28,10:00:00,1,0,1,3,7.38,10.605,86,7.0015,47.584637
2011-01-28,11:00:00,1,0,1,3,7.38,10.605,93,7.0015,47.239735
2011-01-28,12:00:00,1,0,1,3,7.38,10.605,93,7.0015,64.16694
2011-01-28,13:00:00,1,0,1,3,7.38,10.605,93,7.0015,64.34323
2011-01-28,14:00:00,1,0,1,3,9.02,13.635,80,0.0,55.90349
2011-01-28,15:00:00,1,0,1,2,8.2,12.88,86,0.0,67.34733
2011-01-28,16:00:00,1,0,1,1,9.02,13.635,80,0.0,66.161995
2011-01-28,17:00:00,1,0,1,1,9.84,12.12,75,8.9981,118.01099
2011-01-28,18:00:00,1,0,1,1,9.84,11.365,75,12.998,119.32892
2011-01-28,19:00:00,1,0,1,2,9.84,12.12,75,8.9981,97.41215
2011-01-28,20:00:00,1,0,1,2,9.84,11.365,70,12.998,70.459984
2011-01-28,21:00:00,1,0,1,2,9.02,11.365,75,8.9981,48.427097
2011-01-28,22:00:00,1,0,1,1,9.84,10.605,65,23.9994,37.457924
2011-01-28,23:00:00,1,0,1,1,9.84,11.365,60,15.0013,16.801167
2011-01-29,00:00:00,1,0,0,1,9.02,9.85,64,23.9994,12.094775
2011-01-29,01:00:00,1,0,0,1,9.02,11.365,64,12.998,3.3633363
2011-01-29,02:00:00,1,0,0,1,9.02,11.365,64,11.0014,2.7488363
2011-01-29,03:00:00,1,0,0,1,8.2,10.605,64,8.9981,2.254762
2011-01-29,04:00:00,1,0,0,1,6.56,9.09,69,7.0015,3.0788002
2011-01-29,06:00:00,1,0,0,1,6.56,9.09,64,8.9981,32.13833
2011-01-29,07:00:00,1,0,0,1,6.56,9.09,59,7.0015,76.03044
2011-01-29,08:00:00,1,0,0,1,7.38,9.85,55,11.0014,158.80235
2011-01-29,09:00:00,1,0,0,1,7.38,10.605,59,6.0032,92.11589
2011-01-29,10:00:00,1,0,0,2,7.38,10.605,64,7.0015,49.05305
2011-01-29,11:00:00,1,0,0,2,7.38,9.85,64,8.9981,48.446785
2011-01-29,12:00:00,1,0,0,2,8.2,9.85,59,12.998,65.86962
2011-01-29,13:00:00,1,0,0,2,9.02,11.365,55,11.0014,65.47621
2011-01-29,14:00:00,1,0,0,2,9.02,11.365,60,8.9981,57.331192
2011-01-29,15:00:00,1,0,0,1,9.02,10.605,69,16.9979,61.991806
2011-01-29,16:00:00,1,0,0,1,9.84,12.12,60,11.0014,67.40628
2011-01-29,17:00:00,1,0,0,1,9.84,14.395,60,0.0,119.60001
2011-01-29,18:00:00,1,0,0,1,9.02,11.365,69,8.9981,118.96219
2011-01-29,19:00:00,1,0,0,2,9.02,10.605,69,16.9979,98.565346
2011-01-29,20:00:00,1,0,0,1,7.38,10.605,74,6.0032,68.8541
2011-01-29,21:00:00,1,0,0,1,7.38,10.605,74,6.0032,35.334248
2011-01-29,22:00:00,1,0,0,1,6.56,9.85,80,6.0032,38.037506
2011-01-29,23:00:00,1,0,0,1,6.56,9.85,80,6.0032,16.976885
2011-01-30,00:00:00,1,0,0,1,6.56,9.09,80,7.0015,12.094775
2011-01-30,01:00:00,1,0,0,1,5.74,10.605,80,0.0,3.3633363
2011-01-30,02:00:00,1,0,0,1,6.56,11.365,80,0.0,2.7488363
2011-01-30,03:00:00,1,0,0,1,5.74,10.605,93,0.0,2.254762
2011-01-30,04:00:00,1,0,0,1,5.74,10.605,93,0.0,3.0788002
2011-01-30,05:00:00,1,0,0,1,5.74,10.605,86,0.0,6.638209
2011-01-30,07:00:00,1,0,0,1,5.74,10.605,86,0.0,76.03044
2011-01-30,08:00:00,1,0,0,2,5.74,10.605,86,0.0,194.05142
2011-01-30,09:00:00,1,0,0,2,6.56,11.365,80,0.0,110.85614
2011-01-30,10:00:00,1,0,0,2,7.38,12.12,80,0.0,49.05305
2011-01-30,11:00:00,1,0,0,1,9.02,13.635,75,0.0,49.170307
2011-01-30,12:00:00,1,0,0,1,12.3,15.91,52,7.0015,63.791237
2011-01-30,13:00:00,1,0,0,1,11.48,14.395,61,7.0015,64.50928
2011-01-30,14:00:00,1,0,0,1,11.48,15.15,61,6.0032,57.731464
2011-01-30,15:00:00,1,0,0,1,12.3,16.665,56,0.0,61.991806
2011-01-30,16:00:00,1,0,0,1,12.3,16.665,56,0.0,67.40628
2011-01-30,17:00:00,1,0,0,1,12.3,14.395,56,12.998,119.60001
2011-01-30,18:00:00,1,0,0,1,10.66,12.88,65,11.0014,118.96219
2011-01-30,19:00:00,1,0,0,1,10.66,12.88,65,12.998,76.40584
2011-01-30,20:00:00,1,0,0,2,10.66,13.635,65,7.0015,72.71944
2011-01-30,21:00:00,1,0,0,2,9.84,12.12,70,11.0014,49.664463
2011-01-30,22:00:00,1,0,0,2,9.84,11.365,70,12.998,34.575493
2011-01-30,23:00:00,1,0,0,2,9.84,10.605,65,19.0012,15.307246
2011-01-31,00:00:00,1,0,1,2,9.84,11.365,65,15.0013,10.6298065
2011-01-31,01:00:00,1,0,1,1,9.02,10.605,64,16.9979,3.4626677
2011-01-31,02:00:00,1,0,1,1,9.02,11.365,64,12.998,2.3536205
2011-01-31,03:00:00,1,0,1,1,9.02,11.365,64,12.998,2.1214972
2011-01-31,04:00:00,1,0,1,1,8.2,9.85,59,15.0013,2.385266
2011-01-31,05:00:00,1,0,1,1,7.38,8.335,64,19.0012,6.4692206
2011-01-31,06:00:00,1,0,1,1,6.56,6.82,69,22.0028,31.53193
2011-01-31,07:00:00,1,0,1,2,6.56,6.82,64,19.0012,90.45119
2011-01-31,08:00:00,1,0,1,2,6.56,6.82,59,19.0012,193.85895
2011-01-31,09:00:00,1,0,1,2,6.56,6.82,59,19.9995,107.31622
2011-01-31,10:00:00,1,0,1,2,6.56,7.575,59,12.998,47.584637
2011-01-31,11:00:00,1,0,1,2,6.56,7.575,59,12.998,47.239735
2011-01-31,12:00:00,1,0,1,2,7.38,10.605,55,7.0015,64.16694
2011-01-31,13:00:00,1,0,1,2,6.56,11.365,59,0.0,64.34323
2011-01-31,14:00:00,1,0,1,2,7.38,9.85,55,8.9981,55.90349
2011-01-31,15:00:00,1,0,1,2,6.56,9.09,59,8.9981,67.34733
2011-01-31,16:00:00,1,0,1,2,6.56,9.09,56,12.998,79.180786
2011-01-31,17:00:00,1,0,1,2,6.56,7.575,59,12.998,140.89081
2011-01-31,18:00:00,1,0,1,2,6.56,7.575,55,15.0013,142.62067
2011-01-31,19:00:00,1,0,1,1,12.3,15.91,61,7.0015,76.01177
2011-01-31,20:00:00,1,0,1,3,6.56,8.335,59,11.0014,70.459984
2011-01-31,21:00:00,1,0,1,3,6.56,9.85,59,6.0032,48.427097
2011-01-31,22:00:00,1,0,1,2,6.56,9.09,59,7.0015,33.82474
2011-01-31,23:00:00,1,0,1,2,6.56,9.85,64,6.0032,15.049187
2011-02-01,00:00:00,1,0,1,2,6.56,9.09,64,7.0015,8.0
2011-02-01,01:00:00,1,0,1,2,6.56,9.09,69,7.0015,3.0
2011-02-01,02:00:00,1,0,1,2,6.56,11.365,69,0.0,2.0
2011-02-01,03:00:00,1,0,1,2,6.56,11.365,69,0.0,2.0
2011-02-01,05:00:00,1,0,1,3,5.74,10.605,93,0.0,3.0
